100	88	94	46
96	18	4	44
4	34	7	9
85	93	85	26
84	98	93	43
60	39	14	22
1	97	55	19
91	54	43	4
27	36	73	7
14	15	28	7
41	15	95	32
57	38	50	4
55	46	90	17
22	46	84	46
89	87	11	39
35	77	84	45
68	92	34	6
34	63	80	28
95	31	99	9
10	27	88	15
61	73	96	32
29	26	25	43
17	13	32	5
68	93	63	29
23	28	54	10
87	72	2	6
43	7	55	17
56	66	44	45
67	46	2	2
6	44	50	3
62	20	79	34
4	73	32	10
10	50	19	38
96	14	38	29
67	68	63	6
33	63	74	50
62	72	49	30
93	28	33	45
64	44	97	35
7	50	50	1
8	52	6	22
16	35	36	26
79	85	63	10
15	40	78	46
52	100	77	18
64	5	93	11
2	15	57	34
15	77	17	2
99	49	37	4
79	30	19	39
56	60	65	18
48	47	18	33
98	13	33	50
89	91	76	32
61	45	74	50
55	89	98	16
100	94	78	20
91	74	85	44
34	89	61	40
100	19	9	26
20	14	81	3
92	63	36	15
95	8	66	31
67	35	2	35
83	57	74	28
13	70	67	25
89	40	57	16
42	28	83	8
66	7	67	28
24	40	22	21
87	4	98	28
90	85	97	3
4	72	30	29
37	5	46	30
72	15	7	17
99	50	33	24
66	57	62	34
38	52	5	42
28	11	80	27
38	68	87	8
21	42	31	14
84	27	20	22
68	35	4	36
68	6	16	37
7	33	15	48
20	84	35	25
91	24	85	38
5	52	90	36
13	39	48	7
59	71	86	6
62	8	31	37
68	93	91	46
58	29	24	27
100	27	7	3
92	30	84	28
62	62	41	2
78	71	99	25
45	69	100	8
23	16	43	24
71	51	93	49
80	75	71	26
21	86	27	11
68	47	47	10
21	88	67	33
9	69	69	1
55	8	13	26
37	68	67	5
32	94	59	24
52	66	28	15
28	7	90	49
95	17	26	19
28	31	38	43
44	93	1	29
10	90	23	2
4	97	1	37
35	94	47	28
86	97	32	19
76	63	54	24
81	92	14	43
46	32	55	15
81	40	62	4
3	33	26	10
23	50	40	15
31	22	74	30
43	98	58	5
54	96	52	37
37	53	73	42
27	52	45	32
91	40	32	6
21	18	31	38
58	87	73	9
2	74	6	9
26	61	14	34
85	84	21	36
43	79	93	26
5	58	31	8
77	12	37	32
82	24	89	37
3	79	52	19
48	77	97	9
46	68	17	13
34	59	77	44
11	34	83	24
65	40	26	6
49	14	53	13
91	66	9	19
21	31	62	34
78	27	23	28
64	51	69	23
90	51	62	47
69	58	42	18
13	55	35	12
100	52	79	29
98	40	12	25
68	75	91	30
6	60	43	23
97	99	68	44
57	60	28	35
21	59	15	13
62	88	99	31
10	2	97	1
34	95	59	18
46	41	52	19
15	24	29	1
45	90	70	3
15	62	75	8
91	22	70	28
94	44	92	24
85	41	60	3
79	36	23	44
8	21	47	15
68	69	47	17
59	20	53	3
76	33	88	33
56	83	24	40
71	97	39	34
51	63	8	41
38	60	57	20
99	45	27	35
34	94	13	23
32	3	69	40
42	53	33	29
38	49	77	44
7	62	28	12
65	98	59	25
29	24	7	47
71	79	47	35
5	60	57	2
9	4	79	27
1	47	80	25
26	20	25	14
26	10	97	7
25	1	24	25
41	64	76	39
84	19	79	23
61	69	72	18
69	25	84	37
26	61	79	37
83	79	62	25
53	18	33	29
45	63	33	2
85	6	16	10
12	25	71	16
13	63	42	23
73	54	32	37
64	100	3	12
47	76	69	27
81	9	98	42
1	38	26	15
77	83	66	35
18	52	94	6
57	91	24	36
15	49	51	5
29	66	76	12
66	68	81	31
39	33	20	3
19	66	57	6
22	42	15	17
88	12	83	49
51	25	85	10
33	92	90	30
47	72	96	20
9	10	20	9
50	47	19	33
95	77	84	1
20	18	53	27
18	49	69	3
73	17	46	6
18	73	6	3
67	41	6	27
3	81	65	45
82	39	43	15
32	94	27	35
5	43	16	16
69	22	51	44
20	17	48	8
99	38	60	45
55	12	7	10
34	61	35	30
4	59	33	27
42	27	38	36
28	15	50	28
65	46	30	23
57	74	87	7
32	63	15	16
74	49	22	48
75	45	70	27
36	20	52	20
25	15	46	10
75	10	36	6
17	80	67	17
35	34	51	36
80	25	72	28
93	7	50	34
38	67	27	45
44	90	1	6
71	44	77	43
25	54	50	15
35	44	97	5
4	27	11	14
64	91	24	50
57	67	90	2
45	23	38	34
96	73	32	4
18	94	25	49
95	12	46	45
69	25	14	48
41	99	6	26
21	34	33	32
65	20	31	4
45	82	59	13
86	92	40	10
69	36	78	37
11	98	5	16
45	3	74	21
92	66	53	22
91	74	12	11
19	75	84	18
64	70	13	46
100	55	34	24
24	33	67	10
72	98	4	19
52	13	3	35
91	45	53	50
96	91	58	20
43	41	26	19
27	60	57	20
28	21	83	44
31	63	15	12
3	69	89	39
45	44	5	42
14	3	43	34
96	30	83	10
82	22	5	18
78	84	36	32
19	86	76	33
84	97	60	47
8	60	25	41
6	89	99	32
50	5	33	46
10	64	81	24
78	71	24	11
11	57	69	16
59	74	52	8
87	57	86	48
58	28	62	14
43	70	51	1
96	44	53	8
92	14	74	34
83	16	1	43
61	55	4	46
65	5	55	24
11	1	30	35
76	22	25	24
45	75	49	49
4	3	44	37
43	95	13	38
55	45	70	26
80	80	93	42
69	8	40	15
1	99	64	33
36	44	28	17
20	51	64	4
21	2	95	29
36	30	73	34
2	37	84	45
9	77	49	19
33	39	88	28
18	7	64	5
67	86	50	40
63	7	83	34
88	38	16	28
89	69	60	29
31	78	49	26
29	26	23	31
98	22	40	6
65	100	97	19
27	77	47	23
50	49	49	45
34	37	90	46
23	25	80	23
95	25	16	41
11	17	13	41
59	100	69	45
20	7	21	36
15	21	10	29
67	91	77	19
43	23	34	6
86	83	43	49
49	82	11	35
81	10	98	3
48	25	91	5
33	6	54	3
18	20	44	48
89	5	69	31
86	69	64	22
94	64	55	26
45	55	86	4
25	16	44	7
73	64	29	29
92	60	48	29
59	98	86	33
53	88	65	19
60	67	78	49
92	43	79	3
75	48	84	25
17	5	59	10
38	59	18	4
8	84	84	11
9	81	34	8
63	13	91	16
12	92	33	42
3	45	43	41
40	86	72	30
6	87	90	18
20	76	82	31
53	85	11	43
71	21	54	40
42	28	54	39
90	34	97	37
25	29	89	4
83	56	29	47
31	57	30	23
29	6	20	23
100	41	1	44
57	29	49	16
97	85	57	39
28	9	95	44
20	40	24	36
33	61	24	25
48	23	41	25
87	70	85	3
57	87	57	25
50	78	18	41
65	5	12	16
61	45	38	40
100	87	44	33
22	40	66	50
86	45	13	22
94	96	71	8
57	40	45	2
51	10	16	43
81	96	38	25
60	70	92	10
42	98	63	26
32	78	6	20
96	35	65	39
57	94	78	14
85	14	11	9
32	65	47	29
52	78	18	4
95	93	56	35
1	88	16	25
74	99	2	15
98	40	24	10
10	85	87	33
98	16	47	5
4	59	89	41
36	95	57	34
100	39	74	20
11	59	65	40
97	40	46	27
33	21	89	12
70	72	40	4
36	44	13	5
62	48	95	35
83	76	7	48
49	48	79	6
4	69	89	41
29	15	83	37
40	87	47	6
31	12	81	19
10	67	48	12
22	22	90	11
64	14	33	37
11	67	34	3
85	66	99	11
37	83	37	12
32	20	40	50
41	4	86	16
51	2	19	47
63	31	53	9
62	8	76	26
12	70	77	28
40	9	68	31
6	14	93	45
10	53	4	32
66	92	22	38
96	43	96	42
94	12	71	48
5	34	100	33
98	95	48	6
63	27	29	14
3	15	16	40
69	87	77	39
31	97	24	42
62	60	66	8
11	23	98	15
16	20	100	43
34	61	46	36
12	91	64	9
66	47	25	10
55	49	1	36
75	94	93	42
37	99	11	12
61	12	16	49
88	32	88	6
46	79	71	15
61	82	48	28
31	95	73	10
36	93	82	6
11	45	87	14
66	39	29	47
43	63	21	39
80	89	48	25
78	70	29	3
32	1	73	47
88	52	57	25
76	45	77	41
47	14	29	11
59	36	76	44
32	58	11	36
64	8	95	32
26	52	16	37
17	59	87	1
51	79	65	23
96	75	1	11
9	17	82	34
86	83	4	9
91	19	66	38
51	72	80	21
63	3	99	44
81	21	27	39
49	55	2	16
32	77	69	12
5	83	33	14
64	35	18	26
43	17	67	1
85	74	58	39
73	80	88	27
28	14	19	42
75	88	24	6
20	82	51	34
59	87	62	47
16	72	12	30
65	92	31	23
64	98	65	7
13	94	6	50
59	64	48	45
98	22	4	7
94	29	80	15
76	90	34	5
39	43	1	23
66	19	78	12
81	34	17	12
86	43	62	20
42	7	6	48
94	52	94	40
33	30	76	14
35	64	42	27
83	93	69	13
99	63	69	35
77	1	6	31
32	4	54	37
61	33	83	21
57	78	32	18
19	76	24	23
50	74	40	33
51	4	81	37
80	10	8	39
87	2	11	24
86	52	34	24
35	34	93	26
44	51	5	12
53	3	56	41
50	68	14	41
85	100	94	17
8	97	72	30
44	79	12	15
100	16	88	20
22	4	43	39
45	8	27	11
64	4	23	16
95	41	53	42
58	29	10	31
43	28	39	6
97	23	16	19
8	32	37	21
17	22	43	5
74	98	93	48
80	45	29	40
62	5	82	7
92	10	61	23
84	26	57	32
3	32	74	26
14	56	74	24
10	61	98	28
31	82	66	44
88	10	55	29
78	83	29	16
43	17	67	11
6	78	70	19
87	9	33	46
81	44	57	40
66	97	95	39
88	54	19	16
58	41	60	49
9	57	3	10
25	63	40	5
25	21	15	13
56	70	18	44
3	91	78	10
87	100	93	43
73	28	70	29
17	41	97	12
49	65	78	39
7	59	29	23
8	72	69	1
47	18	68	24
58	17	42	10
82	39	43	16
54	33	22	39
78	4	86	35
5	100	23	47
32	12	9	43
31	91	97	23
27	5	25	23
79	70	16	40
8	67	3	49
63	90	97	46
70	45	89	22
98	74	34	35
31	96	44	47
100	100	21	39
92	92	94	42
97	50	66	39
79	7	21	1
50	28	81	16
50	40	83	50
49	90	63	32
73	23	61	3
23	27	77	2
78	14	61	38
83	6	63	12
56	33	46	7
49	9	46	50
39	43	45	9
65	99	58	9
96	81	77	32
49	54	67	29
26	51	13	1
89	65	84	30
73	69	58	6
19	86	78	18
57	61	86	33
100	14	61	37
31	24	90	18
42	32	15	28
34	75	42	39
88	9	97	30
68	73	75	9
100	72	28	18
75	2	75	20
92	11	33	25
5	97	14	44
60	37	21	50
39	75	25	21
1	68	51	18
78	47	5	31
60	80	46	2
19	19	65	8
59	47	10	27
58	25	45	26
70	43	98	11
70	65	10	11
23	65	19	21
78	11	79	2
79	97	96	8
38	53	97	3
81	58	54	20
70	29	75	21
47	87	10	47
5	32	28	43
60	4	88	23
25	93	79	23
64	33	16	50
26	19	59	49
83	77	70	36
66	47	20	37
55	81	18	24
27	97	14	37
58	43	30	16
15	14	12	37
21	84	2	7
51	82	37	32
27	26	81	14
6	76	3	47
56	73	48	23
6	63	37	1
25	53	10	10
90	21	3	17
77	1	68	11
25	61	18	3
33	31	3	33
56	17	3	3
40	80	61	37
53	66	3	19
43	24	34	30
31	32	64	2
73	26	17	36
32	27	78	24
43	31	28	22
96	19	11	25
79	60	67	31
62	68	54	10
27	40	78	2
68	35	40	12
100	26	99	8
16	83	58	48
23	47	20	7
66	93	29	46
77	39	12	26
98	19	98	6
58	68	39	16
14	87	89	18
84	94	40	13
41	31	79	5
14	97	92	47
70	46	24	33
77	54	22	6
56	69	13	10
35	79	75	17
21	22	99	50
45	14	28	14
49	73	85	46
98	79	56	43
92	1	25	19
41	75	63	36
38	4	49	17
73	17	81	23
65	66	23	43
44	53	21	29
84	1	2	24
33	60	45	19
43	25	40	17
86	24	68	48
47	37	44	42
23	94	53	33
13	41	73	30
43	100	42	2
58	49	53	46
32	45	58	2
15	35	81	25
28	90	47	8
13	37	38	37
20	31	17	39
89	27	58	45
76	15	50	23
65	17	73	3
40	98	44	7
1	7	96	8
85	74	51	27
97	85	68	5
65	42	63	26
89	90	14	32
99	91	64	5
19	17	81	21
32	99	100	17
36	46	72	35
88	77	72	44
35	20	42	13
85	2	75	30
85	76	17	2
73	7	37	46
78	18	75	49
33	47	65	25
100	78	64	24
84	4	11	25
9	21	95	41
38	16	73	3
47	76	72	27
60	87	38	41
65	81	13	32
6	25	3	19
32	49	58	47
58	61	93	32
8	83	87	17
81	77	91	40
14	60	27	43
74	28	44	37
66	12	82	2
87	10	6	1
78	25	67	2
20	13	39	16
75	77	13	35
54	84	31	14
32	48	97	37
75	14	45	15
34	51	76	12
70	16	36	8
81	49	60	11
31	56	1	1
75	31	23	6
47	53	55	28
53	83	80	20
19	91	47	31
74	43	75	32
44	77	59	36
91	77	74	33
82	39	34	42
29	40	65	36
38	13	62	21
7	90	28	4
32	5	19	42
78	92	97	24
37	83	11	47
58	19	26	15
39	25	32	8
5	46	74	16
58	40	33	4
18	65	53	19
11	44	59	15
62	7	35	5
28	76	12	1
9	35	100	2
38	68	60	20
27	70	84	15
90	89	90	16
45	84	80	39
50	74	14	8
70	69	10	28
69	89	83	6
29	1	30	13
98	41	4	39
8	33	8	3
56	15	35	50
100	33	16	35
52	20	42	24
55	78	66	9
86	25	17	11
40	17	5	2
36	23	95	12
36	41	55	19
3	78	6	12
16	73	29	20
10	9	31	2
70	9	41	11
18	79	97	5
64	34	14	9
45	17	40	25
78	32	52	41
95	87	85	50
96	27	63	35
68	1	81	2
94	57	50	7
48	98	30	41
35	95	25	42
35	50	98	35
15	69	10	19
88	97	51	14
72	88	43	13
38	20	49	36
50	43	41	33
56	61	41	14
12	44	56	49
60	33	73	10
63	48	13	14
52	94	21	28
41	48	38	33
78	34	1	10
27	3	28	5
76	18	72	5
47	38	75	37
19	25	54	13
58	27	41	1
6	57	63	39
81	91	13	41
4	77	38	26
75	69	47	43
36	17	46	35
19	53	97	31
96	65	81	12
68	79	23	23
47	3	10	2
9	82	62	43
84	39	73	17
30	43	82	38
80	47	41	4
63	94	100	36
97	64	64	7
65	90	41	31
87	56	65	26
69	80	75	11
4	19	95	47
82	92	90	4
99	89	43	30
27	55	100	22
90	86	46	34
57	13	62	7
73	50	38	28
41	79	28	4
92	33	72	18
63	37	89	48
40	85	91	49
100	41	27	29
13	38	27	2
7	71	73	48
97	39	5	21
11	27	4	4
41	6	65	30
4	9	53	32
11	74	60	37
81	42	9	45
97	8	99	41
23	51	35	16
53	84	73	17
44	90	84	15
59	3	83	16
61	51	90	34
26	52	97	39
61	30	97	38
71	18	99	35
68	16	80	37
32	56	97	50
49	98	18	12
52	55	37	2
34	24	69	23
76	28	13	24
46	75	74	36
64	98	54	10
17	68	76	34
27	90	52	34
73	45	26	50
27	45	22	42
39	6	44	42
64	5	58	7
88	100	9	30
83	41	36	7
29	65	98	11
38	79	4	22
52	28	18	39
82	62	80	35
6	69	75	17
25	13	12	24
37	67	84	25
39	33	48	49
92	8	60	22
92	87	86	50
49	12	3	5
9	99	89	50
56	30	7	48
26	74	92	17
7	26	78	48
13	53	38	16
35	96	54	27
7	89	34	42
22	43	55	8
63	73	56	41
15	15	37	40
11	16	70	16
68	90	32	22
100	71	25	38
35	78	87	6
47	82	4	34
80	22	11	35
85	67	52	22
65	38	34	21
71	47	72	27
16	52	87	25
59	16	82	10
46	33	21	1
65	13	97	4
78	50	19	7
76	53	92	13
20	71	96	48
57	26	69	1
76	97	76	15
46	25	49	27
30	49	69	3
76	78	56	21
10	89	5	37
75	47	12	1
96	8	29	36
100	1	98	20
99	64	35	48
49	20	70	45
5	24	52	45
85	16	68	2
49	54	21	31
89	11	99	46
65	98	45	44
78	55	89	48
78	3	51	14
16	36	69	36
58	24	45	3
10	28	18	6
18	19	87	26
66	84	63	42
34	11	22	46
95	14	92	42
46	17	10	8
96	31	85	49
23	34	32	1
39	49	95	3
37	20	8	35
85	60	44	16
39	91	45	15
22	80	25	21
74	81	79	27
63	48	82	11
24	15	73	20
81	88	63	31
6	85	12	12
28	98	88	33
40	77	71	32
59	59	97	35
25	18	57	9
50	41	2	31
26	65	25	27
93	27	19	41
67	27	11	13
14	39	40	41
66	46	10	5
94	93	100	46
73	84	32	8
23	39	73	13
27	28	24	35
79	65	46	16
55	55	26	45
19	29	4	11
3	78	98	14
23	95	78	49
8	15	1	45
89	39	25	15
59	68	63	1
41	48	63	4
5	93	46	16
74	42	47	14
41	89	1	38
33	97	13	12
76	97	90	14
17	65	93	42
93	3	7	20
53	75	49	29
71	10	18	49
4	89	85	20
37	41	1	7
51	9	20	48
44	97	21	41
41	10	52	1
7	68	6	24
46	84	84	47
87	87	78	20
53	53	87	44
45	47	30	21
76	90	38	6
24	80	89	22
98	58	82	21
30	100	44	30
69	87	72	38
61	3	28	40
67	10	83	24
12	58	19	49
86	79	63	2
40	75	38	20
67	94	53	1
44	27	50	34
3	63	21	32
34	14	39	47
33	39	68	1
37	77	78	3
85	42	12	38
69	55	98	35
49	14	99	36
23	74	51	25
29	77	38	2
31	13	76	12
77	25	74	45
82	67	94	29
11	24	96	46
31	55	78	12
53	27	11	28
51	64	5	49
82	91	53	19
10	86	75	25
96	93	44	28
14	62	66	20
25	95	90	37
9	70	15	16
55	88	55	21
2	39	22	16
13	49	100	33
5	87	92	21
58	97	46	9
68	90	13	7
85	33	93	11
45	90	83	16
64	84	82	7
37	54	84	28
91	27	38	2
1	81	84	38
90	20	16	38
26	8	1	12
64	16	99	23
45	12	95	14
94	69	76	2
4	71	49	24
17	26	9	28
76	29	69	17
35	22	1	21
35	32	60	29
36	96	25	42
5	91	92	9
82	50	24	28
97	53	3	47
25	42	17	36
55	16	98	27
69	26	42	32
7	89	63	26
14	15	87	29
88	16	99	48
2	73	76	35
56	64	75	10
97	90	88	21
80	31	44	1
59	45	2	22
55	59	91	40
65	32	42	3
84	56	30	26
12	45	49	35
20	91	32	38
76	45	56	28
10	26	86	37
100	56	36	16
94	90	50	47
25	2	36	32
93	13	96	18
15	26	23	22
54	48	44	7
32	25	99	3
94	28	44	22
72	61	48	3
27	16	96	16
37	99	68	8
16	100	42	13
75	81	2	1
14	71	29	17
21	51	51	6
18	19	27	26
73	81	98	3
17	72	32	25
5	48	60	34
35	35	61	36
79	70	16	33
26	87	91	9
50	39	84	11
54	42	92	5
55	56	22	25
80	37	44	17
62	90	42	14
96	22	90	24
88	68	81	17
84	8	60	39
33	1	80	20
48	72	41	48
84	24	48	38
96	12	20	6
79	5	70	35
43	72	68	14
93	30	3	22
32	78	92	20
22	22	98	17
19	47	7	23
90	42	14	8
91	20	18	28
44	27	95	25
99	83	1	16
56	1	60	27
50	71	53	48
13	18	5	29
43	38	93	40
16	84	69	17
83	98	86	42
64	53	89	35
48	28	56	2
64	39	87	11
39	95	4	9
45	59	72	5
89	33	92	10
31	66	72	13
25	54	85	31
11	3	9	49
58	4	8	1
53	34	16	12
75	55	69	44
64	56	5	1
47	1	9	41
9	68	39	27
43	7	59	19
2	89	68	25
30	11	92	2
18	54	34	25
48	74	99	10
96	53	61	9
29	72	86	22
94	30	54	20
27	73	67	17
63	32	3	15
9	21	55	44
5	83	58	25
44	85	80	12
54	51	2	40
26	72	99	13
49	13	70	44
21	32	27	41
68	26	1	43
46	33	4	21
80	91	55	31
97	6	99	34
20	60	90	40
98	60	57	35
79	39	30	15
86	45	30	40
42	56	18	22
95	59	57	43
32	93	47	26
39	40	49	47
50	67	32	4
42	66	99	42
55	83	94	18
84	68	1	3
71	96	51	3
14	71	37	41
73	100	2	16
81	9	39	31
9	51	37	15
7	64	92	16
70	18	99	13
90	94	62	37
64	27	36	26
78	71	59	34
72	7	52	40
38	14	24	32
17	34	42	19
9	46	56	19
57	81	26	23
50	20	87	42
21	56	25	1
96	5	11	22
74	44	43	15
38	17	88	8
45	15	40	50
69	23	17	30
1	90	12	25
20	20	50	32
37	34	86	26
43	68	33	6
49	86	51	23
67	89	72	47
27	53	93	9
32	74	68	1
68	81	4	41
26	92	14	40
48	72	31	43
11	42	93	27
51	14	56	29
8	55	91	21
29	13	79	23
79	37	43	49
50	90	11	28
11	76	84	21
4	58	90	33
38	45	58	34
63	78	91	13
68	39	45	43
61	85	8	28
30	75	43	2
57	51	78	42
48	22	37	16
63	85	80	14
2	96	59	40
33	73	6	18
47	93	50	36
3	40	1	45
7	94	95	26
89	52	74	19
35	96	94	3
71	70	95	39
33	72	41	18
18	22	37	11
51	25	78	9
5	79	92	27
72	29	98	3
91	42	3	41
41	29	8	24
65	74	14	14
61	62	41	27
62	75	30	11
9	61	27	27
73	47	42	23
93	25	11	24
16	89	58	21
58	53	71	8
71	79	10	21
60	34	3	50
56	73	43	11
97	24	88	6
86	55	25	21
40	29	72	11
57	26	83	34
13	71	55	27
26	49	96	17
76	57	37	41
78	39	45	48
97	5	19	19
68	32	58	31
17	39	67	19
10	5	67	10
94	50	88	22
9	35	40	6
59	79	39	14
37	37	75	48
29	92	97	7
81	32	61	48
73	93	75	23
34	21	23	4
51	51	38	45
98	36	10	21
67	18	44	18
14	20	58	2
20	38	11	39
93	72	54	33
79	25	82	49
25	33	69	5
84	78	85	40
96	49	38	11
31	32	93	22
67	70	47	15
16	17	10	15
11	26	21	3
79	48	38	28
50	86	38	16
14	20	19	21
6	27	46	34
96	26	47	49
12	99	43	37
74	77	76	20
8	14	48	41
34	21	13	13
26	70	60	33
84	67	77	6
52	25	60	30
39	14	48	40
13	25	18	43
8	72	29	15
83	55	71	26
64	11	92	21
28	89	16	40
9	81	42	48
1	40	73	5
45	77	4	16
42	95	56	25
8	3	8	6
67	13	8	2
81	75	68	50
23	95	23	18
75	37	89	50
80	92	76	47
66	28	92	31
3	93	45	19
85	60	29	7
87	19	23	30
60	56	32	9
1	39	1	31
94	4	60	19
88	95	61	31
14	71	60	48
42	64	36	10
34	83	22	40
52	2	65	1
41	75	47	31
58	51	20	29
84	67	20	24
87	58	32	7
85	78	65	48
83	72	83	43
38	10	91	11
82	50	1	3
90	82	1	15
16	32	51	40
81	69	5	5
89	53	73	43
49	46	6	14
16	62	3	45
1	87	24	19
69	95	58	9
53	85	70	48
11	58	51	15
87	35	76	36
68	14	55	5
95	12	88	34
92	87	75	49
64	46	65	13
1	41	93	3
1	76	62	22
19	54	33	30
36	14	33	30
93	60	49	29
76	20	9	15
56	72	45	43
58	60	33	17
54	35	32	34
38	27	73	42
3	1	99	49
63	62	36	5
38	15	49	23
96	72	7	49
39	60	36	44
92	64	88	47
3	1	50	15
76	8	95	36
80	73	3	34
93	2	76	13
48	10	36	35
9	58	69	5
62	31	93	29
21	48	79	13
31	85	11	2
77	6	80	28
43	33	50	27
45	8	2	28
91	43	29	3
51	67	47	27
38	6	34	29
91	43	85	49
68	2	88	28
96	39	52	22
38	60	39	26
77	44	38	39
39	92	19	1
43	16	78	22
9	5	9	37
96	73	42	28
24	74	98	45
50	77	66	44
9	61	3	22
22	41	53	38
93	38	62	22
30	63	9	17
76	27	48	18
96	27	3	31
79	52	83	2
95	94	51	22
73	40	73	40
30	9	34	23
36	75	49	17
60	67	45	20
72	19	18	50
91	29	41	23
93	77	44	21
40	83	47	39
27	56	94	42
85	15	33	1
23	40	83	14
36	54	84	39
68	13	100	37
72	1	73	41
21	78	30	38
29	52	40	10
50	84	72	38
1	59	6	33
10	50	11	2
83	42	95	30
79	64	17	49
66	38	92	24
39	68	27	34
54	91	65	12
25	84	73	46
77	59	80	18
78	89	8	19
45	72	45	28
78	63	29	46
91	24	58	6
22	55	81	24
57	35	62	44
7	64	32	49
12	94	11	44
14	45	36	12
84	82	7	20
20	91	73	43
