X	Y
-0,788056692	7,065613633
-1,517204137	6,827563979
3,264254884	1,259210799
-0,826686036	6,803244367
-3,429211153	1,105645768
5,756300343	3,07645731
-0,133746641	7,378056069
3,258439723	3,013073513
-0,086720518	6,192265775
-1,631585706	1,925512681
0,738589547	7,011666
-1,436740439	7,044958374
-2,983591268	1,791274838
-3,370126654	0,383386249
-1,982610186	5,921239455
4,525059584	1,267535605
-2,812366757	6,427924975
0,774795599	7,98381114
-0,76331531	4,563750555
3,896152963	3,518068108
-1,709923168	6,522526809
3,736698448	2,595923319
-1,32715915	7,384254399
3,486618859	3,958605557
4,658624307	2,821055768
3,377703675	1,888657643
-0,011562112	8,166912494
-1,431008021	7,519308055
4,031237795	2,033433085
5,579444916	2,733792573
-4,226759155	0,991312486
4,864642021	3,890213275
-2,346116082	1,19160501
-1,354210236	6,017161461
5,753469521	3,051079925
-3,049057072	8,457122508
-1,543288421	-0,077903614
0,578692698	7,87421754
0,836995422	8,166055169
-0,954796626	8,83532123
3,808516026	2,185499543
-3,500774173	0,13412198
4,964943225	5,48344997
4,544393723	3,180165166
0,392868994	8,082609219
-3,375540478	1,450357735
5,342062088	3,150899736
3,113329831	5,117680359
-1,197114862	8,228227887
-2,359393134	0,277912119
0,119512643	6,178125323
-3,692780214	7,850616051
-0,493872907	6,481393065
-2,003024427	-1,281458605
4,137595411	4,754044732
2,600067087	1,469336512
2,868723461	1,13266954
-1,711826565	5,440201603
-1,313754124	7,156739114
3,1910826	1,233871884
3,253174054	3,071625349
0,091189027	6,886283985
-1,122776833	5,571464519
-2,062022714	-0,071276096
-3,924792134	0,541201197
-0,484548863	6,268084396
4,490631519	3,063261511
-1,763316061	7,843132832
-1,630099976	1,760636335
4,205844784	2,345052005
0,255774616	5,427840202
2,686981328	2,043375106
-1,523104649	1,00948922
4,602416786	4,964603819
0,952930416	1,977690988
-0,773049579	7,048377846
-4,072419827	0,879810564
-1,733544966	0,269504846
-3,076560537	0,85463584
-2,439559929	-0,235158496
1,334913504	6,90272659
4,661442584	0,545007325
-1,612167741	6,732145257
-1,076353158	-1,506469372
4,257848614	5,774302088
-2,467312592	0,864202669
0,452888695	7,488735175
-0,917748118	5,963135641
0,116042327	6,661111207
-3,813585612	0,681418411
-0,522864404	7,655688808
2,013737268	1,880546539
-0,273115132	5,281403201
-2,994284462	0,535645991
0,454914571	6,558780333
-4,318248376	1,859400027
3,348582811	5,836602217
-1,919120478	6,075187563
0,130084281	7,532367542
-1,388967969	1,154469175
-2,391120975	0,665667501
-2,892428362	0,919337521
-3,002788452	1,946519912
4,316545446	2,738933279
3,130290564	3,19778737
1,417172962	8,42460392
-1,780189665	2,017644473
-2,585141039	7,901240042
4,23859558	4,411348212
-0,701002655	8,725887003
-3,155672698	2,721486387
-1,970981098	8,763808721
4,586856784	3,42299059
-4,041344128	2,11924022
-1,775219537	0,536541372
-1,930928921	-0,948183432
3,780558066	5,26412422
6,165347656	0,294088251
-2,313497355	0,027983816
-3,258242494	0,295680937
-2,919021629	6,831410555
5,956649202	1,496082194
1,104833008	7,23724347
-4,340384688	2,369438526
-0,086747803	6,281157426
-0,83297533	6,789279426
5,650790064	2,525454625
-2,691235943	1,673495567
-0,758257692	7,660519827
3,590404719	4,621638516
5,756546071	1,32331036
-1,616457705	1,330052648
-2,761089196	2,304909496
2,118707717	2,16425345
-1,500627962	8,293655516
-0,896826686	-1,055848702
6,105820379	1,335056336
-3,973443659	1,753293644
-1,49581268	6,040061534
1,879012523	1,453981888
4,756094612	2,14023781
1,779373171	8,113298526
4,885487163	5,098399477
3,423625766	1,780481016
2,591041537	4,591674392
-3,048128692	1,19684702
-1,534462491	4,917841539
-0,854804619	7,40328773
3,066095204	3,849523009
0,690222878	6,267150953
-3,521512088	0,313248237
-2,722648295	7,414958604
-0,633284378	6,224996837
-1,085649012	1,371572375
5,177590601	3,23186257
0,608980628	7,93439738
-2,559337713	1,777982431
-2,596926212	0,955237749
-1,734691598	5,044212809
-0,288428721	8,160690769
-3,138555221	1,471238875
4,188341805	0,596214742
-3,12596454	0,145976618
-2,409133408	0,083677064
4,549026748	4,037802452
0,742042759	6,685584281
3,599878765	2,08535445
4,300992955	2,192116962
-2,33155361	0,57480031
-0,545724111	7,413048965
5,900454323	0,722266652
0,281078979	6,46026471
-1,186248962	7,695465073
-0,171606379	7,560172421
-0,892643691	1,802584907
2,513147493	1,578822689
-3,342448098	8,448722376
0,038178456	7,714824075
-4,104479381	1,001830427
-1,620961722	1,502164364
-2,046372242	8,912098369
-2,338501141	0,780354356
-3,888893376	2,566050587
-0,447304272	7,344668428
3,431269462	5,936723022
-3,427414923	0,50034433
-1,017623409	5,8821224
-0,142121335	6,958521962
-0,918820655	6,268457224
-3,200142714	0,66454216
-1,605820558	6,182566159
-2,397034448	1,280013779
3,69156229	2,263356181
-2,575762375	6,126190624
-1,799939743	0,882552723
3,745362818	1,898888178
-0,798821271	8,238531091
-2,579951076	1,433039686
0,83854784	2,215206158
2,661285049	2,496022427
-4,172589031	1,331676884
-2,886321631	0,050188744
1,64844779	8,732048784
-2,38145146	-0,35867278
2,366843898	3,533451346
-2,78383802	0,297700513
5,307523407	1,72259916
-2,08786543	1,667819571
3,793165111	4,995216447
4,383657678	2,286298904
1,241138417	8,097256359
-2,155529079	-0,231146776
-4,90507197	1,42241667
-2,657428357	8,948674064
-1,004612522	5,506203608
-1,822260958	0,046431297
4,979538337	3,631494224
-3,514501177	1,617443837
5,442878847	1,005850655
-1,227758103	5,536323993
2,921948041	0,989036472
-1,416011748	1,196798353
0,810529123	7,048103907
-2,045429639	1,645841638
-2,134507188	-0,624283164
4,001947313	1,836568573
3,094458738	1,069453393
-1,968155985	6,882800381
2,961474197	1,124722603
2,528039262	2,113171459
-3,381250393	1,804776594
4,824731132	1,005056733
0,005203332	6,829445671
3,309247902	4,15594529
0,372218467	6,643954992
4,297873787	3,067436771
-0,190246833	8,176544528
3,704031907	2,730261877
1,937075665	3,600660585
5,96487706	2,46391376
-2,64812178	0,892087722
2,430875045	1,929754304
-1,413386686	7,166342404
-1,23598897	6,104532072
3,109150713	2,892722797
-0,599315577	8,50465525
-1,041535174	7,975968027
-0,112527479	7,270884293
-2,571123507	2,146776237
3,715817558	5,823827468
0,961603818	7,176755582
-1,416396048	8,98982685
2,853167286	3,947716355
-4,132345391	8,86465384
2,521456561	4,688342937
2,239618674	2,429719105
-3,134178044	1,687387182
3,498565279	2,831997927
4,194255548	1,967269811
4,481971527	3,104861324
-1,750615391	1,623514485
2,697561117	3,905455742
3,043056644	4,602966724
-5,836554441	2,482637644
-2,101700521	8,27060774
3,525510159	4,893461382
2,394135127	1,682471903
-0,969757626	2,487334392
-0,86683489	1,650533797
-1,760795237	4,67985512
2,944551235	3,291827452
3,594141916	4,454470945
-1,885196022	0,679543428
-4,209063926	1,647713977
-4,684202179	1,998865258
-3,653868718	8,610944782
5,25079651	3,273410267
4,430662459	4,434479697
3,512276751	3,699102393
-2,396170999	1,218472091
-3,209782575	1,597201159
-0,868469313	6,419768459
-2,519309123	1,772882805
3,164084015	4,348488349
-2,505644072	1,367776437
-3,894471574	0,659744446
3,342235761	2,003711022
-3,711105936	2,428354253
-1,19661351	6,083646212
-1,395165247	4,210312798
0,325992484	7,209349284
4,589130723	5,619303475
-1,774473405	6,780801462
-4,649120161	1,16452155
-3,610750408	2,495096509
-3,785083399	2,335354786
-3,005765602	7,166965941
-1,778208828	8,550768342
5,00277471	3,684806029
-2,588845697	1,37796318
3,713379446	4,224325257
4,189177498	2,736942656
-1,023519534	0,276553426
-3,552259739	0,910804448
-2,842515124	1,996338998
-1,781266693	8,054138428
-2,259061747	0,125804019
-1,261149096	8,5717059
-2,358591297	0,951051439
-1,738675537	1,5944405
3,790651629	3,276981933
-3,487542924	2,672059434
-0,749933201	8,56003129
1,090258996	8,298602507
3,881975257	3,304288083
-0,151966789	7,561518248
5,266250987	3,964794234
-2,886246224	0,004946848
-3,599050584	2,471869131
5,149101883	1,848663239
3,612761459	3,624972438
-2,940966396	7,072403853
4,436318116	2,650755985
1,939764488	8,566112845
0,087413108	7,083742055
-4,052341783	1,166059146
-0,493316554	8,239618306
-2,654510041	8,056573782
-2,662821671	-0,328172574
-2,506794638	-0,442925619
2,791128879	1,32174
-0,478165907	6,228723722
3,247871545	3,421425129
-4,919066501	1,683084528
-1,739810112	-0,314289109
-1,263411247	7,546258134
-0,945070578	-1,454450864
1,828465274	3,652216024
3,745707392	4,337640528
4,134228018	4,45546893
4,410618509	3,76144348
0,846985024	7,732291645
1,956619231	3,180337617
3,24607405	5,683347011
4,32603562	3,662435271
1,832258857	3,653580747
2,260858298	4,050278555
-0,566593249	7,678091585
3,198749253	2,70354495
5,077574233	2,880446688
0,571887877	7,01748616
4,605758297	3,221558235
-3,031414279	8,896190955
5,159490429	2,289289545
-1,488279928	7,55746471
-0,537623177	8,171878764
4,473149248	4,909640682
-2,246919477	0,0514281
3,324717917	3,064811526
-1,421937338	4,493557396
3,699494413	1,924225859
-1,393059638	-0,276396329
-4,361135392	2,933203639
4,269200426	2,164995835
4,392438912	2,694341725
4,93020265	3,260048203
-3,677890474	0,139350124
2,581762327	3,419545411
-2,628559754	6,552591614
-2,012199082	7,61517196
-2,242339077	1,856135863
-2,420711236	0,665569061
-3,28428179	1,644235621
-2,348552486	-0,071201673
4,998349729	2,396956629
-5,297300105	2,754756992
-0,878038445	4,343442619
-3,104169281	8,214323341
0,867060415	7,902789339
4,904926681	1,76826802
1,67857339	9,085053243
1,680823677	7,463220327
-1,402961925	6,471342395
-2,801813711	2,328325325
-0,640455067	7,920153843
4,624472781	0,894270456
-3,452359962	0,226429148
-4,484973126	2,258419222
-1,709572338	7,524572108
1,936434681	2,421289405
3,450090016	3,902698627
4,138174124	4,086731815
-2,473221638	6,866347399
-2,594483362	6,806474001
-2,298330531	1,937263356
5,182280872	2,303160424
2,652641223	1,942943458
2,738370738	1,482054801
4,293458008	0,774038812
-0,290104883	6,641330827
-2,516319134	1,89372946
2,291522138	1,55417251
-3,090190279	7,869300745
1,974820705	1,868822111
-0,268905307	7,737606879
-2,138725284	0,956498307
4,280830514	3,915513849
-1,933096929	6,595208247
2,8056787	3,151067731
-4,650653172	2,245739485
-2,009385654	7,547091525
3,134659819	1,132531887
-4,532809974	1,89715688
-1,002843718	-0,380288354
-3,029309427	1,372098069
-3,758486165	2,552636757
-2,655349001	0,774722559
0,558947067	8,575789794
-2,559758975	7,602250024
-1,81560377	5,278985504
5,206889981	3,558304936
-0,112010105	5,002543039
0,448965117	6,907684088
3,423189556	4,751138982
5,544192163	2,915680575
1,402423369	7,911079779
-1,896434758	1,698509322
0,278875599	7,410427374
-2,621231444	0,807274207
-3,832089159	1,627469753
5,226701987	2,730081316
3,027784994	4,458320205
-2,16882664	2,281580027
4,074213526	2,840237969
5,306094143	1,499400181
4,292172582	3,107138365
-0,46914136	4,355558977
0,010234245	5,908742785
-2,764306186	1,227912914
0,720771072	6,291466776
-1,288473542	7,52643675
4,665876028	2,022075434
-3,700680645	1,63494697
-2,038644209	5,587604309
-1,725169357	2,042782655
0,338490439	7,803596682
4,816152198	2,118957973
-1,243337957	6,259226511
1,487005497	8,021956798
-0,920482746	8,645451549
-0,260245953	6,058174014
-1,929970828	-0,13175221
3,263914525	5,001163131
-0,409517681	7,037174538
-3,540690897	6,98130735
0,641086231	7,776855329
2,990855667	3,915582943
-3,377203881	2,19912613
-3,544371609	7,976091714
-1,742888995	7,116848865
-2,898849665	1,395760831
-2,922963322	1,837709019
4,320494768	4,883871167
-2,648400417	0,266926136
3,340640741	4,270699748
-0,212469673	5,974334458
3,035718696	4,603671467
-0,980285731	7,091223321
-5,262195595	2,31932368
3,060340665	3,332554204
-0,071880762	5,513799109
-1,536379175	-0,885604517
-0,960954436	6,216769089
-2,045070291	6,101497717
-2,209822884	0,92201578
-0,15206483	8,889239389
0,382916535	7,917865148
-4,23833246	2,430375451
-2,935583654	1,169462662
-2,599866596	1,928228058
3,977266099	1,89113508
-1,87347639	6,593651163
-0,711843784	7,366055018
2,865127498	3,128047701
3,09421847	4,316651135
-1,278056837	0,715531379
1,270260101	8,683836335
-2,704582794	1,452146851
-0,943275851	6,753816064
0,291691404	5,274037528
-1,047510271	8,7455153
-2,199971821	6,151904858
-0,62102539	5,228488685
-0,0245259	8,397509897
4,378732578	2,056298853
-3,154111476	7,47114375
0,58011166	6,85479109
4,65871032	3,72665763
-3,362708701	0,614266679
4,501490631	3,275999604
-3,009536176	1,314455651
-2,900532929	-0,595564245
-1,640537251	6,807468923
3,752114657	3,221706855
0,881874496	8,525555377
-0,958364743	4,635575906
-4,577696003	1,178702483
-0,011696015	5,027945361
-1,215732151	-0,221171753
2,982950896	2,508176727
-1,358467221	1,479208675
-2,430405112	0,1179331
-4,406354869	2,522602226
3,392927361	1,282927151
-3,247984464	1,963094422
-1,397535473	8,64681098
-0,77200946	7,151061403
2,980036836	1,130442107
-1,914519874	6,485272388
5,853426202	2,095872401
1,862692926	1,72346872
3,775753939	3,578738242
1,603017293	9,127511626
-3,938871079	1,598307946
-0,887170595	8,482796977
-1,790366012	6,697286649
1,295194783	8,778246955
-0,575352276	6,250280721
5,106975563	4,980504418
1,535227754	2,971198145
5,458476758	1,291011736
0,244214401	7,304299631
3,632997908	3,077947469
5,387594843	1,887680326
4,006154182	3,254233917
-2,326968464	7,624274364
-1,769776656	8,730890398
-0,846746107	8,965453163
-1,58585819	6,544781052
-2,047554381	7,177770145
-0,591844898	6,219875191
2,424811612	4,220718339
-3,326043128	2,380640584
-3,434663901	1,21578587
-4,283064368	0,941503437
5,010857779	2,430050739
3,635541558	3,958112338
-0,445020968	6,656391745
-2,52565349	0,507788989
0,891988299	7,990013392
2,601788536	3,487144239
-2,472449994	7,734663471
3,107013184	2,387192957
-4,397261139	1,898571263
0,076633516	8,588082371
-2,655353091	0,723293163
-2,138456137	-0,816552841
4,903630043	4,173153593
-5,060241305	1,817153925
3,554284892	2,646253937
4,487599698	2,432801811
5,667809712	1,099072837
-3,576624469	0,710802891
4,141798976	3,295533916
0,844067521	7,935243903
0,893608954	1,81025963
4,503849439	2,624766841
4,778571829	4,990267256
4,786556825	3,879976077
0,703258648	7,112867008
-3,565873553	1,00138549
4,544919572	4,66689209
-3,747545927	1,197907985
-2,104499344	0,300324689
4,339365848	4,619902816
-0,93244179	2,01205076
2,091536267	3,385453069
3,027046735	4,161004777
-4,002781906	1,083075422
0,31995425	6,645811284
3,514933481	0,994192302
3,538929259	4,286387701
-6,044678628	2,665076258
-2,997883696	0,496351387
0,33420375	5,4203029
4,207143767	3,921596228
-4,338876918	1,285091983
-1,912255271	2,487977242
-1,332003167	7,470516374
0,973818239	7,571781373
-4,981013614	2,190023181
2,598057043	1,045292262
-0,18041901	5,816173924
-3,53414104	1,43084052
-4,72146208	2,855742853
1,41555676	7,323330401
3,036861194	4,779978623
-5,04867503	1,497859101
3,73859903	3,726257575
1,230162259	7,400212889
-0,521785064	8,099844485
-1,289940492	0,419375603
2,611270052	1,942392181
-2,328174703	-0,397444875
-1,729152304	5,189467047
-1,786944832	7,583610827
-1,182338199	9,002221188
0,355747686	7,149246288
-3,049337496	1,064847246
-0,728120975	6,117377719
-2,410527225	1,37259253
0,815022264	6,362281197
-3,202096062	2,162205089
5,741010838	2,515853729
5,286576472	1,466882676
-2,302754684	7,357746913
-0,277326148	6,138103885
-1,667088453	6,987194326
3,696406625	2,030494673
-1,464113927	0,332619657
4,96325956	2,629091582
3,128604342	2,216779177
-2,670424537	-0,68172024
-3,567170823	0,226315642
2,7585922	1,500772531
-1,985898393	1,077851799
-2,728319554	8,893863378
0,269171512	7,815802708
-1,326987037	4,390400949
-1,959317296	0,620243456
-3,400408406	1,595369503
-4,978853738	2,684037699
2,986149782	2,685479449
-1,685594222	1,223434901
3,524150966	3,477327972
-2,537641989	2,100991388
-1,633780907	6,918029252
2,875640446	2,857500718
-1,040849779	8,651869779
3,220673425	5,013417733
-3,101166159	-0,045225092
-1,737091717	6,255106163
-2,417267188	0,589568213
-0,849809257	7,876262485
-1,094017499	7,070688539
-1,268338798	6,426199952
3,692681354	5,893288705
3,383515238	2,783400164
5,441312294	0,923773258
-1,643834014	6,483473116
5,384960564	2,797883974
-2,564153496	0,888556352
6,034066229	2,135886403
4,516845879	3,847699621
-0,324466155	6,986349492
-1,300822899	6,371165566
2,759697638	2,505760872
0,129413903	6,826119493
-3,010166407	8,679023902
3,810574871	2,548054476
0,086114793	6,884695468
-2,147742313	6,171878903
4,829417081	2,174909979
1,909943355	2,973974573
-1,185567874	0,642397886
-1,088851297	6,93724615
6,158020656	1,502578609
-2,66286358	0,361682686
4,659132453	1,786568819
5,184603611	4,60673178
2,70330078	3,248055661
5,161262364	1,225033467
4,336188488	3,938048588
-2,211107748	7,402492715
-3,339728937	1,898509554
-2,713279368	7,680136805
3,886708137	3,200920688
3,958259118	1,141000618
2,718592067	4,926823843
5,376439994	3,748649708
-2,17606381	5,999934507
4,133114813	4,050524952
-1,844140424	2,054090448
4,025967119	1,821630141
-0,826843304	5,113384944
-2,405779368	-0,231739534
-2,076104822	0,105186379
-1,831333841	7,512047714
-2,298094272	1,806231004
-1,128135708	5,360486168
-2,953846207	7,719805017
-4,833481925	3,084442528
-1,865366786	0,652647438
-3,470447954	0,152804681
-1,130065952	6,765946055
-1,789830239	1,0859673
-3,784286246	7,748204914
-3,034564332	1,095074446
0,188361734	8,479808887
4,247851925	2,492251834
3,735822759	3,333373853
3,988206949	4,096088958
-3,017615381	1,725406278
5,246555123	3,064940804
-1,644550861	1,911080171
-1,456919349	5,633913951
-2,612000096	1,96087853
-2,477469868	0,538453101
-1,16295226	0,866812936
-3,067518212	2,034232896
-1,132928758	6,492623544
-0,824884776	7,62656704
5,068641274	4,520671372
5,661380396	3,20991235
-5,373374082	2,878856075
-3,186948022	2,618483463
3,378569713	1,316933177
3,861399155	1,708064491
4,915390551	3,623784028
5,124336487	1,344078172
5,25634234	3,956599926
-0,642220148	6,504270797
-2,082815981	0,747569563
-4,53310425	1,671738336
1,382522864	2,360400977
4,007208046	3,413154352
-3,891056621	1,033835767
-2,117302166	6,862073892
-2,878488974	-0,403776177
3,155774959	3,352642187
3,434967536	4,417899546
-1,078923826	6,70963845
3,543708345	3,9901447
-4,206198532	2,346232906
-0,017195181	7,853713919
-1,680205799	2,429079845
5,221958495	4,474782008
-2,840934515	-0,253259209
-1,86692117	8,096477428
-1,22107969	7,126560371
-3,732380706	1,241807717
0,175845241	6,426358669
-2,345485282	6,011070384
-1,498051774	0,392025343
3,468297701	4,149729601
0,060170003	9,065784128
4,189798947	3,338459487
-2,215787222	5,435141021
0,978285172	6,534110584
4,788239012	2,352616996
-2,715690982	-0,740412996
4,769065365	1,708519375
-2,387195746	7,222172062
3,130018046	1,453138017
2,851367968	1,48130616
-0,671411848	6,193948246
-0,921641293	6,868213781
-0,844440066	8,511506108
-2,40220413	2,199262059
-0,846598826	1,312873452
3,554392955	5,79703843
-0,485582536	8,689979675
-1,886252651	0,378432701
-1,935909911	1,591948073
0,08790773	7,411553063
-3,178312032	2,570913305
0,402863666	8,86278177
-3,30738252	1,239503668
3,288545951	2,872972621
4,049558384	1,212057331
-0,328130649	8,990102535
-1,823302449	2,109337802
-3,544028984	1,777617862
4,909170016	1,771908559
-2,290504018	6,566088136
3,617261148	2,550106415
2,013369116	2,924613947
1,428546837	2,680146085
0,666173233	7,692181018
0,099917566	8,438679655
3,915123275	4,574522449
-4,200303946	1,984681866
-4,283651986	1,013409021
-0,646764431	8,030611601
-1,147953808	5,968453806
2,828823706	3,607440672
0,080716588	7,301795118
0,389415523	8,325743631
-2,776467537	0,835182021
5,457614431	2,587625338
-1,460187151	7,561567727
3,553291361	3,48629679
-3,82388079	2,269477207
-4,027301295	1,29220061
3,610533042	1,052364517
-0,120679483	8,478192622
-2,764421903	5,968236356
-1,789477474	6,612698776
-1,469662521	7,281481632
-2,116200576	7,710462128
-0,428230721	8,2924191
-1,771020646	2,344072301
0,381329652	7,651906768
-2,051863822	-0,235546933
-1,80587627	2,378210454
-3,116859504	-0,385926454
-3,285245686	8,444469028
-2,533347616	-0,398105731
4,068814439	2,017172599
5,146842042	4,451436449
-2,760446939	0,838467865
-0,971313009	2,215104062
1,280337098	8,196791593
-2,06365481	5,827131262
-2,813843986	2,486155704
-2,107578198	2,30905823
4,387055305	2,676142631
-4,323395801	1,604097398
5,451854207	1,645795196
-2,411937575	2,13346972
0,322078165	6,585849617
4,68869987	4,070850721
0,855863216	7,496165793
-1,494536774	5,628603256
-2,083030201	1,883956918
-2,436024612	-0,485626847
-2,962528466	8,847245635
3,063878222	3,591548826
-2,082169759	1,906456533
-0,353526048	7,553161261
-2,20096426	-0,291181192
5,291691156	2,531961853
-2,546365425	1,189138871
4,291213483	1,165178599
-0,682050741	8,337115019
2,935485016	3,228461453
3,110771756	3,835832562
3,318916757	4,262344049
-3,326301942	1,999862496
-2,571376498	-0,32475802
-1,603544287	8,003415444
-2,273481578	5,963415852
-1,806428522	0,135355832
-0,69265371	5,790150956
-0,98471771	0,398319959
-2,561286461	1,752979014
2,822076796	2,872436995
-1,613227845	7,104678662
-4,292353946	1,879619207
1,653140594	1,598910178
-3,573426921	0,061162616
-0,915308822	0,859298335
-3,463986308	7,453606353
-0,634640764	6,467963355
-2,129066407	0,158678384
-2,878160561	8,919195413
3,210637253	1,51023881
4,771508688	2,42479789
6,057355958	0,555740151
-1,593270653	6,954543979
4,118107289	1,793127297
3,690293274	1,351429562
-3,110782709	1,556378527
3,867543396	1,845852324
1,408893312	2,189489214
3,015004631	4,54370523
-3,587680994	0,490948755
-4,420510771	2,098460461
0,688439767	6,653949609
0,912516809	7,951128341
-4,156644459	1,753381466
-1,34536368	1,248261965
3,257274088	4,236501928
4,190466323	3,125447057
-5,412622469	2,320127153
-2,489864899	-0,120067348
-4,263139272	1,150064835
4,623509424	5,014256095
0,2206933	6,948965009
-3,220346137	2,116429482
-3,757440625	1,897057215
5,458435132	2,464178609
-0,579263673	4,568332803
0,063417184	6,860008743
0,059817338	8,262368827
0,395573957	5,914037381
-2,817816506	-0,680938083
-2,380094243	6,161496018
-2,702980278	2,666735205
-2,747287029	6,428361326
-1,940641968	7,362858844
0,18874764	7,62010776
0,938000533	2,201776828
-1,908453607	1,151395333
3,389925102	3,526983412
-3,062765745	0,099262569
4,45058106	6,033627416
-3,48590507	0,217748272
-2,544818505	0,329684815
4,823556842	2,939956797
-1,236538022	1,087499429
-1,540432503	1,146308348
2,89409493	4,012440041
-0,585418066	5,264104581
4,883098303	4,327850674
-3,972793396	1,071041961
5,137531231	1,263726093
1,377227413	6,904586494
-4,130173486	1,117411743
-1,116401374	7,187823393
-1,165467736	-0,389869794
-2,190603928	6,737784402
3,575866341	3,397932519
2,94412775	2,443975455
3,97655651	2,759915484
5,457785671	2,770600407
4,640136308	3,25169139
2,592559089	3,157525988
5,251179839	1,667356188
-5,277842743	2,925423781
2,779208089	1,728663774
0,110922735	8,668323751
4,789929324	3,509717176
-2,248614704	6,929051029
-2,731275586	7,797850829
-2,778266936	1,88079561
-3,277073511	1,492813016
-3,928094116	2,607755971
-2,841097405	1,294052589
-1,674450134	0,456411634
3,970814879	4,391626476
2,575979077	4,278588163
-3,028028811	-0,167634423
2,647797245	2,131290849
4,213659666	2,03540831
-1,5711535	1,713962588
4,324294037	0,973257099
3,271871826	3,549087692
-0,776271854	5,991032506
-2,299113787	1,216635739
-2,697216155	0,405553104
2,364956067	3,503712165
3,498838926	2,592352168
-1,940724535	2,475792521
-0,994858083	5,580740362
3,347518708	2,235004946
-1,370072317	1,503314661
-1,875651743	7,276778439
-3,097238579	2,431071277
4,877958337	4,19030211
-1,555988285	7,83324453
-1,532274843	8,973102439
-3,69315659	8,363564626
-1,401472727	-0,425570763
-0,475027315	5,236432537
1,279257002	6,784691379
-1,252994779	8,743099876
-1,839050421	1,704620916
-1,462464595	0,084632568
4,923535967	2,40968894
3,47323079	5,057416393
3,947223582	1,668344796
0,059707394	5,857627969
-1,702395041	2,353223762
-2,811379186	-0,605741397
-1,647692769	6,205047759
4,350451997	3,887429906
-4,131309925	1,518025125
3,965463277	4,09083228
-2,221211286	6,873261051
-0,855953184	1,672482358
-1,733024999	1,89079463
-0,064037365	9,016767967
-0,754935498	7,878948631
-4,767978056	2,924878523
5,24887409	2,682960107
3,273963681	3,593066645
-3,093089014	1,567471716
-0,945779139	7,122625767
4,095036318	2,739046343
0,264927399	8,897726635
-1,336191222	8,185946926
4,294708326	2,185834676
-3,082634529	0,746486594
-3,322497945	6,738162789
-2,2439957	0,922696761
-2,253215063	0,046546814
-2,578684511	8,202898704
-2,558214699	6,329247911
-2,873691527	-0,089719011
0,197622103	8,807584458
-3,458668134	1,063125256
-2,548754163	5,901832497
-4,040060795	2,200420547
-0,36224653	7,001926121
-2,88165746	1,818240332
-3,224553077	7,896074991
-1,239976234	4,483149719
-0,541826956	6,797961871
-2,006396737	6,015043642
-0,344136909	6,158813925
-3,098598908	0,20676734
-1,987180848	-0,315614257
-2,626875997	-0,135755003
4,715659542	4,480337905
3,55126228	5,404672323
-1,063302445	7,494484358
1,321652224	1,802530218
-1,410602837	-1,320372264
-1,435319224	8,743765039
-0,547508661	8,167652204
-2,749673827	1,143059318
-1,277420432	2,387384175
-0,229294532	6,738280934
-2,246150446	0,127482628
-0,196676323	6,864214953
3,701859351	2,327565244
3,945563847	0,946667022
4,203360519	5,046397317
-3,744540939	1,710080631
4,91181356	3,96216415
1,051715498	7,797656244
-0,335481095	7,031910751
3,298933464	1,820076063
-2,513346238	1,847966984
2,982376254	1,544963473
-3,745677489	0,730197723
-2,436104083	-0,703351981
-2,931754476	8,157749619
-1,746683591	1,25210888
-2,50755293	1,361741346
-2,223299392	0,572955729
5,320578245	2,264706982
-1,319627491	-1,614720274
-2,115237276	0,379354687
4,140905089	2,655715354
3,564075833	4,009191465
-1,031697168	7,943709851
-5,010675201	2,324196383
-1,840729015	7,007114259
-0,293868411	6,360737404
3,576137389	2,504903375
-4,798265835	1,619145083
-0,211078213	7,684245876
3,547754906	2,275727333
-1,324532689	7,113916646
-5,07818778	2,673543537
-2,032048584	8,072805041
-2,650055199	0,845846013
-1,990495306	-0,668738572
-1,400978564	6,748131591
0,162371958	5,91111026
-3,057303275	-0,454556029
-0,241148111	7,049966199
-2,014138524	2,49905751
-0,305633878	8,03122874
-1,830309106	6,509400274
3,912700914	2,885672266
1,002836419	8,149468906
-1,118018857	4,245354025
0,240401148	8,688899706
-1,669379125	7,538405015
-2,868598736	2,218969408
4,563543859	4,707690492
4,289350697	2,049927559
-1,061474717	8,117977066
-2,98001245	-0,360607585
-0,767903415	7,220039199
-0,516897176	6,453386625
-2,166762972	0,132998071
5,243826607	1,449562396
-1,897702587	8,637385512
3,769377093	2,252737588
-3,676151907	2,612259419
-1,128459414	0,283998083
-1,41879649	5,836916221
-2,605637594	6,561531346
4,534552191	1,19085318
-1,324515985	7,518800404
4,86145435	2,72273292
4,2038101	3,520705708
0,964651816	7,166083512
-5,800755462	2,884266397
5,639919639	1,954236826
-1,123180027	1,512863264
-1,811757549	7,452182778
-1,914227875	5,612840997
-1,339888935	-1,478894749
-0,255677858	7,858116573
-2,141734909	0,376889502
-3,314435742	1,75268493
-1,976478296	8,02672632
4,387842793	2,495719924
0,074468527	7,628135167
-1,728824109	-0,950084853
-1,689768015	-1,825177239
-3,923378111	1,293873277
3,083750482	2,830551016
3,742428773	1,480517322
0,137735431	7,601895982
2,846523811	4,280396776
-2,049697875	0,856657822
0,295826719	7,934357396
-5,046958743	2,75881053
-3,676349384	7,973597944
3,962925724	3,308456176
0,570788569	6,843634232
-2,667162668	0,627734675
